n,m,p,seed,algoritmo,dim_cover,tempo_sec,valid
12800,100,0.5,999,Greedy,10,0.157448,1
12800,100,0.5,999,GreedyHashMap,10,0.010781,1
12800,100,0.5,999,Randomized,45,0.436464,1
12800,100,0.5,17,Greedy,10,0.155329,1
12800,100,0.5,17,GreedyHashMap,10,0.010073,1
12800,100,0.5,17,Randomized,45,0.458898,1
12800,100,0.5,53,Greedy,10,0.154668,1
12800,100,0.5,53,GreedyHashMap,10,0.010181,1
12800,100,0.5,53,Randomized,45,0.472767,1
12800,100,0.5,77,Greedy,10,0.161579,1
12800,100,0.5,77,GreedyHashMap,11,0.00968,1
12800,100,0.5,77,Randomized,43,0.439668,1
12800,100,0.5,101,Greedy,10,0.158549,1
12800,100,0.5,101,GreedyHashMap,10,0.010249,1
12800,100,0.5,101,Randomized,39,0.472995,1
12800,100,0.5,200,Greedy,10,0.154381,1
12800,100,0.5,200,GreedyHashMap,10,0.010474,1
12800,100,0.5,200,Randomized,36,0.439023,1
25600,20,0.1,42,Greedy,20,0.035686,1
25600,20,0.1,42,GreedyHashMap,20,0.007379,1
25600,20,0.1,42,Randomized,20,0.031366,1
25600,20,0.1,123,Greedy,20,0.0349,1
25600,20,0.1,123,GreedyHashMap,20,0.007134,1
25600,20,0.1,123,Randomized,20,0.031075,1
25600,20,0.1,7,Greedy,20,0.034562,1
25600,20,0.1,7,GreedyHashMap,20,0.007091,1
25600,20,0.1,7,Randomized,20,0.03085,1
25600,20,0.1,31,Greedy,20,0.034383,1
25600,20,0.1,31,GreedyHashMap,20,0.007098,1
25600,20,0.1,31,Randomized,20,0.029989,1
25600,20,0.1,999,Greedy,20,0.033247,1
25600,20,0.1,999,GreedyHashMap,20,0.007112,1
25600,20,0.1,999,Randomized,20,0.030839,1
25600,20,0.1,17,Greedy,20,0.033673,1
25600,20,0.1,17,GreedyHashMap,20,0.007052,1
25600,20,0.1,17,Randomized,20,0.030067,1
25600,20,0.1,53,Greedy,20,0.033631,1
25600,20,0.1,53,GreedyHashMap,20,0.007194,1
25600,20,0.1,53,Randomized,20,0.030691,1
25600,20,0.1,77,Greedy,20,0.034344,1
25600,20,0.1,77,GreedyHashMap,20,0.00694,1
25600,20,0.1,77,Randomized,20,0.029901,1
25600,20,0.1,101,Greedy,20,0.03303,1
25600,20,0.1,101,GreedyHashMap,20,0.00702,1
25600,20,0.1,101,Randomized,20,0.030079,1
25600,20,0.1,200,Greedy,20,0.033463,1
25600,20,0.1,200,GreedyHashMap,20,0.007019,1
25600,20,0.1,200,Randomized,20,0.030311,1
25600,20,0.3,42,Greedy,20,0.097556,1
25600,20,0.3,42,GreedyHashMap,20,0.012389,1
25600,20,0.3,42,Randomized,20,0.054448,1
25600,20,0.3,123,Greedy,20,0.094403,1
25600,20,0.3,123,GreedyHashMap,20,0.011953,1
25600,20,0.3,123,Randomized,20,0.0524,1
25600,20,0.3,7,Greedy,20,0.0922,1
25600,20,0.3,7,GreedyHashMap,20,0.011295,1
25600,20,0.3,7,Randomized,20,0.055092,1
25600,20,0.3,31,Greedy,20,0.093418,1
25600,20,0.3,31,GreedyHashMap,20,0.011542,1
25600,20,0.3,31,Randomized,20,0.053157,1
25600,20,0.3,999,Greedy,20,0.094206,1
25600,20,0.3,999,GreedyHashMap,20,0.012363,1
25600,20,0.3,999,Randomized,20,0.054519,1
25600,20,0.3,17,Greedy,20,0.096847,1
25600,20,0.3,17,GreedyHashMap,20,0.012259,1
25600,20,0.3,17,Randomized,20,0.054568,1
25600,20,0.3,53,Greedy,20,0.092866,1
25600,20,0.3,53,GreedyHashMap,20,0.011668,1
25600,20,0.3,53,Randomized,20,0.053088,1
25600,20,0.3,77,Greedy,20,0.094053,1
25600,20,0.3,77,GreedyHashMap,20,0.012279,1
25600,20,0.3,77,Randomized,20,0.056211,1
25600,20,0.3,101,Greedy,20,0.095398,1
25600,20,0.3,101,GreedyHashMap,20,0.011811,1
25600,20,0.3,101,Randomized,20,0.054363,1
25600,20,0.3,200,Greedy,20,0.092652,1
25600,20,0.3,200,GreedyHashMap,20,0.011969,1
25600,20,0.3,200,Randomized,20,0.053601,1
25600,20,0.5,42,Greedy,14,0.105835,1
25600,20,0.5,42,GreedyHashMap,13,0.013463,1
25600,20,0.5,42,Randomized,19,0.083179,1
25600,20,0.5,123,Greedy,13,0.09464,1
25600,20,0.5,123,GreedyHashMap,13,0.012791,1
25600,20,0.5,123,Randomized,19,0.079937,1
25600,20,0.5,7,Greedy,12,0.089129,1
25600,20,0.5,7,GreedyHashMap,14,0.013445,1
25600,20,0.5,7,Randomized,19,0.087323,1
25600,20,0.5,31,Greedy,13,0.095084,1
25600,20,0.5,31,GreedyHashMap,13,0.012584,1
25600,20,0.5,31,Randomized,20,0.080679,1
25600,20,0.5,999,Greedy,12,0.086276,1
25600,20,0.5,999,GreedyHashMap,12,0.012752,1
25600,20,0.5,999,Randomized,20,0.086178,1
25600,20,0.5,17,Greedy,12,0.085798,1
25600,20,0.5,17,GreedyHashMap,12,0.012544,1
25600,20,0.5,17,Randomized,20,0.088707,1
25600,20,0.5,53,Greedy,13,0.093503,1
25600,20,0.5,53,GreedyHashMap,13,0.013521,1
25600,20,0.5,53,Randomized,19,0.085756,1
25600,20,0.5,77,Greedy,13,0.094027,1
25600,20,0.5,77,GreedyHashMap,13,0.012831,1
25600,20,0.5,77,Randomized,20,0.079702,1
25600,20,0.5,101,Greedy,13,0.095704,1
25600,20,0.5,101,GreedyHashMap,13,0.012658,1
25600,20,0.5,101,Randomized,19,0.081971,1
25600,20,0.5,200,Greedy,14,0.101892,1
25600,20,0.5,200,GreedyHashMap,14,0.013003,1
25600,20,0.5,200,Randomized,20,0.085077,1
25600,50,0.1,42,Greedy,50,0.206521,1
25600,50,0.1,42,GreedyHashMap,50,0.011806,1
25600,50,0.1,42,Randomized,50,0.073449,1
25600,50,0.1,123,Greedy,50,0.210112,1
25600,50,0.1,123,GreedyHashMap,50,0.011738,1
25600,50,0.1,123,Randomized,50,0.074196,1
25600,50,0.1,7,Greedy,50,0.211132,1
25600,50,0.1,7,GreedyHashMap,50,0.012854,1
25600,50,0.1,7,Randomized,50,0.078239,1
25600,50,0.1,31,Greedy,50,0.208776,1
25600,50,0.1,31,GreedyHashMap,50,0.011212,1
25600,50,0.1,31,Randomized,50,0.072328,1
25600,50,0.1,999,Greedy,50,0.210625,1
25600,50,0.1,999,GreedyHashMap,50,0.011711,1
25600,50,0.1,999,Randomized,50,0.072863,1
25600,50,0.1,17,Greedy,50,0.205268,1
25600,50,0.1,17,GreedyHashMap,50,0.011554,1
25600,50,0.1,17,Randomized,50,0.073207,1
25600,50,0.1,53,Greedy,50,0.211327,1
25600,50,0.1,53,GreedyHashMap,50,0.01227,1
25600,50,0.1,53,Randomized,50,0.076291,1
25600,50,0.1,77,Greedy,50,0.21066,1
25600,50,0.1,77,GreedyHashMap,50,0.01231,1
25600,50,0.1,77,Randomized,50,0.078373,1
25600,50,0.1,101,Greedy,50,0.214122,1
25600,50,0.1,101,GreedyHashMap,50,0.012764,1
25600,50,0.1,101,Randomized,50,0.075793,1
25600,50,0.1,200,Greedy,50,0.205626,1
25600,50,0.1,200,GreedyHashMap,50,0.011763,1
25600,50,0.1,200,Randomized,50,0.072719,1
25600,50,0.3,42,Greedy,22,0.249418,1
25600,50,0.3,42,GreedyHashMap,21,0.01445,1
25600,50,0.3,42,Randomized,46,0.226863,1
25600,50,0.3,123,Greedy,21,0.240329,1
25600,50,0.3,123,GreedyHashMap,22,0.015267,1
25600,50,0.3,123,Randomized,46,0.224324,1
25600,50,0.3,7,Greedy,21,0.24333,1
25600,50,0.3,7,GreedyHashMap,23,0.015301,1
25600,50,0.3,7,Randomized,43,0.227109,1
25600,50,0.3,31,Greedy,22,0.245849,1
25600,50,0.3,31,GreedyHashMap,21,0.015074,1
25600,50,0.3,31,Randomized,47,0.217984,1
25600,50,0.3,999,Greedy,21,0.243674,1
25600,50,0.3,999,GreedyHashMap,21,0.015475,1
25600,50,0.3,999,Randomized,48,0.219769,1
25600,50,0.3,17,Greedy,21,0.240209,1
25600,50,0.3,17,GreedyHashMap,21,0.01529,1
25600,50,0.3,17,Randomized,45,0.222678,1
25600,50,0.3,53,Greedy,22,0.251336,1
25600,50,0.3,53,GreedyHashMap,22,0.014935,1
25600,50,0.3,53,Randomized,47,0.217851,1
25600,50,0.3,77,Greedy,20,0.226777,1
25600,50,0.3,77,GreedyHashMap,21,0.014902,1
25600,50,0.3,77,Randomized,47,0.214434,1
25600,50,0.3,101,Greedy,21,0.24267,1
25600,50,0.3,101,GreedyHashMap,23,0.015778,1
25600,50,0.3,101,Randomized,45,0.221548,1
25600,50,0.3,200,Greedy,22,0.252707,1
25600,50,0.3,200,GreedyHashMap,22,0.015921,1
25600,50,0.3,200,Randomized,44,0.217983,1
25600,50,0.5,42,Greedy,12,0.208186,1
25600,50,0.5,42,GreedyHashMap,12,0.015561,1
25600,50,0.5,42,Randomized,39,0.334861,1
25600,50,0.5,123,Greedy,12,0.208464,1
25600,50,0.5,123,GreedyHashMap,12,0.016683,1
25600,50,0.5,123,Randomized,29,0.316758,1
25600,50,0.5,7,Greedy,11,0.193012,1
25600,50,0.5,7,GreedyHashMap,11,0.01608,1
25600,50,0.5,7,Randomized,32,0.334137,1
25600,50,0.5,31,Greedy,12,0.215964,1
25600,50,0.5,31,GreedyHashMap,12,0.015931,1
25600,50,0.5,31,Randomized,38,0.293073,1
25600,50,0.5,999,Greedy,12,0.215064,1
25600,50,0.5,999,GreedyHashMap,12,0.015425,1
25600,50,0.5,999,Randomized,36,0.327785,1
25600,50,0.5,17,Greedy,12,0.207246,1
25600,50,0.5,17,GreedyHashMap,12,0.015409,1
25600,50,0.5,17,Randomized,34,0.287176,1
25600,50,0.5,53,Greedy,12,0.214413,1
25600,50,0.5,53,GreedyHashMap,12,0.016439,1
25600,50,0.5,53,Randomized,39,0.308443,1
25600,50,0.5,77,Greedy,12,0.207067,1
25600,50,0.5,77,GreedyHashMap,12,0.015445,1
25600,50,0.5,77,Randomized,40,0.292782,1
25600,50,0.5,101,Greedy,11,0.194651,1
25600,50,0.5,101,GreedyHashMap,12,0.016118,1
25600,50,0.5,101,Randomized,36,0.337798,1
25600,50,0.5,200,Greedy,12,0.212479,1
25600,50,0.5,200,GreedyHashMap,12,0.015337,1
25600,50,0.5,200,Randomized,37,0.287199,1
25600,100,0.1,42,Greedy,62,0.522375,1
25600,100,0.1,42,GreedyHashMap,64,0.015644,1
25600,100,0.1,42,Randomized,94,0.289888,1
25600,100,0.1,123,Greedy,65,0.550089,1
25600,100,0.1,123,GreedyHashMap,61,0.015925,1
25600,100,0.1,123,Randomized,100,0.291843,1
25600,100,0.1,7,Greedy,64,0.53715,1
25600,100,0.1,7,GreedyHashMap,63,0.016201,1
25600,100,0.1,7,Randomized,94,0.295799,1
25600,100,0.1,31,Greedy,66,0.558564,1
25600,100,0.1,31,GreedyHashMap,64,0.015943,1
25600,100,0.1,31,Randomized,96,0.270706,1
25600,100,0.1,999,Greedy,67,0.576552,1
25600,100,0.1,999,GreedyHashMap,66,0.01661,1
25600,100,0.1,999,Randomized,97,0.279325,1
25600,100,0.1,17,Greedy,66,0.556164,1
25600,100,0.1,17,GreedyHashMap,67,0.016333,1
25600,100,0.1,17,Randomized,96,0.263504,1
25600,100,0.1,53,Greedy,66,0.554798,1
25600,100,0.1,53,GreedyHashMap,69,0.016007,1
25600,100,0.1,53,Randomized,97,0.250392,1
25600,100,0.1,77,Greedy,68,0.577447,1
25600,100,0.1,77,GreedyHashMap,66,0.015964,1
25600,100,0.1,77,Randomized,96,0.287756,1
25600,100,0.1,101,Greedy,67,0.563221,1
25600,100,0.1,101,GreedyHashMap,63,0.015602,1
25600,100,0.1,101,Randomized,96,0.271788,1
25600,100,0.1,200,Greedy,64,0.525635,1
25600,100,0.1,200,GreedyHashMap,66,0.016006,1
25600,100,0.1,200,Randomized,98,0.268359,1
25600,100,0.3,42,Greedy,21,0.475866,1
25600,100,0.3,42,GreedyHashMap,20,0.017587,1
25600,100,0.3,42,Randomized,72,0.725352,1
25600,100,0.3,123,Greedy,21,0.475381,1
25600,100,0.3,123,GreedyHashMap,20,0.017957,1
25600,100,0.3,123,Randomized,63,0.734229,1
25600,100,0.3,7,Greedy,21,0.468215,1
25600,100,0.3,7,GreedyHashMap,21,0.018322,1
25600,100,0.3,7,Randomized,64,0.726455,1
25600,100,0.3,31,Greedy,21,0.486014,1
25600,100,0.3,31,GreedyHashMap,20,0.018296,1
25600,100,0.3,31,Randomized,69,0.672032,1
25600,100,0.3,999,Greedy,21,0.500387,1
25600,100,0.3,999,GreedyHashMap,21,0.019693,1
25600,100,0.3,999,Randomized,67,0.71316,1
25600,100,0.3,17,Greedy,20,0.45174,1
25600,100,0.3,17,GreedyHashMap,20,0.017803,1
25600,100,0.3,17,Randomized,67,0.726511,1
25600,100,0.3,53,Greedy,20,0.451997,1
25600,100,0.3,53,GreedyHashMap,21,0.018685,1
25600,100,0.3,53,Randomized,69,0.766961,1
25600,100,0.3,77,Greedy,21,0.46937,1
25600,100,0.3,77,GreedyHashMap,21,0.019556,1
25600,100,0.3,77,Randomized,68,0.720364,1
25600,100,0.3,101,Greedy,20,0.456422,1
25600,100,0.3,101,GreedyHashMap,20,0.018846,1
25600,100,0.3,101,Randomized,68,0.677006,1
25600,100,0.3,200,Greedy,20,0.460637,1
25600,100,0.3,200,GreedyHashMap,21,0.019662,1
25600,100,0.3,200,Randomized,67,0.756223,1
25600,100,0.5,42,Greedy,11,0.371415,1
25600,100,0.5,42,GreedyHashMap,11,0.022101,1
25600,100,0.5,42,Randomized,50,0.982414,1
25600,100,0.5,123,Greedy,11,0.388281,1
25600,100,0.5,123,GreedyHashMap,11,0.021866,1
25600,100,0.5,123,Randomized,40,0.969265,1
25600,100,0.5,7,Greedy,11,0.381805,1
25600,100,0.5,7,GreedyHashMap,11,0.021319,1
25600,100,0.5,7,Randomized,36,1.01293,1
25600,100,0.5,31,Greedy,11,0.390424,1
25600,100,0.5,31,GreedyHashMap,11,0.021744,1
25600,100,0.5,31,Randomized,40,0.985331,1
25600,100,0.5,999,Greedy,11,0.381499,1
25600,100,0.5,999,GreedyHashMap,11,0.021408,1
25600,100,0.5,999,Randomized,51,0.980156,1
25600,100,0.5,17,Greedy,11,0.38741,1
25600,100,0.5,17,GreedyHashMap,11,0.021672,1
25600,100,0.5,17,Randomized,50,1.05867,1
25600,100,0.5,53,Greedy,11,0.40843,1
25600,100,0.5,53,GreedyHashMap,11,0.023881,1
25600,100,0.5,53,Randomized,47,0.958406,1
25600,100,0.5,77,Greedy,11,0.385393,1
25600,100,0.5,77,GreedyHashMap,11,0.020815,1
25600,100,0.5,77,Randomized,48,1.05716,1
25600,100,0.5,101,Greedy,11,0.378512,1
25600,100,0.5,101,GreedyHashMap,11,0.022564,1
25600,100,0.5,101,Randomized,44,1.03446,1
25600,100,0.5,200,Greedy,11,0.384592,1
25600,100,0.5,200,GreedyHashMap,11,0.020978,1
25600,100,0.5,200,Randomized,44,0.989656,1
51200,20,0.1,42,Greedy,20,0.075786,1
51200,20,0.1,42,GreedyHashMap,20,0.014622,1
51200,20,0.1,42,Randomized,20,0.066164,1
51200,20,0.1,123,Greedy,20,0.075888,1
51200,20,0.1,123,GreedyHashMap,20,0.014542,1
51200,20,0.1,123,Randomized,20,0.064058,1
51200,20,0.1,7,Greedy,20,0.075035,1
51200,20,0.1,7,GreedyHashMap,20,0.014217,1
51200,20,0.1,7,Randomized,20,0.062983,1
51200,20,0.1,31,Greedy,20,0.072651,1
51200,20,0.1,31,GreedyHashMap,20,0.013388,1
51200,20,0.1,31,Randomized,20,0.063068,1
51200,20,0.1,999,Greedy,20,0.072178,1
51200,20,0.1,999,GreedyHashMap,20,0.013858,1
51200,20,0.1,999,Randomized,20,0.063225,1
51200,20,0.1,17,Greedy,20,0.072479,1
51200,20,0.1,17,GreedyHashMap,20,0.013532,1
51200,20,0.1,17,Randomized,20,0.062973,1
51200,20,0.1,53,Greedy,20,0.072872,1
51200,20,0.1,53,GreedyHashMap,20,0.014122,1
51200,20,0.1,53,Randomized,20,0.063543,1
51200,20,0.1,77,Greedy,20,0.074553,1
51200,20,0.1,77,GreedyHashMap,20,0.013856,1
51200,20,0.1,77,Randomized,20,0.063059,1
51200,20,0.1,101,Greedy,20,0.073883,1
51200,20,0.1,101,GreedyHashMap,20,0.013695,1
51200,20,0.1,101,Randomized,20,0.063569,1
51200,20,0.1,200,Greedy,20,0.072387,1
51200,20,0.1,200,GreedyHashMap,20,0.014205,1
51200,20,0.1,200,Randomized,20,0.06435,1
51200,20,0.3,42,Greedy,20,0.207381,1
51200,20,0.3,42,GreedyHashMap,20,0.022927,1
51200,20,0.3,42,Randomized,20,0.123969,1
51200,20,0.3,123,Greedy,20,0.201174,1
51200,20,0.3,123,GreedyHashMap,20,0.024817,1
51200,20,0.3,123,Randomized,20,0.1211,1
51200,20,0.3,7,Greedy,20,0.203634,1
51200,20,0.3,7,GreedyHashMap,20,0.024286,1
51200,20,0.3,7,Randomized,20,0.120348,1
51200,20,0.3,31,Greedy,20,0.206097,1
51200,20,0.3,31,GreedyHashMap,20,0.025117,1
51200,20,0.3,31,Randomized,20,0.123386,1
51200,20,0.3,999,Greedy,20,0.201741,1
51200,20,0.3,999,GreedyHashMap,20,0.024992,1
51200,20,0.3,999,Randomized,20,0.119413,1
51200,20,0.3,17,Greedy,20,0.205645,1
51200,20,0.3,17,GreedyHashMap,20,0.025297,1
51200,20,0.3,17,Randomized,20,0.120898,1
51200,20,0.3,53,Greedy,20,0.208777,1
51200,20,0.3,53,GreedyHashMap,20,0.024428,1
51200,20,0.3,53,Randomized,20,0.12144,1
51200,20,0.3,77,Greedy,20,0.201889,1
51200,20,0.3,77,GreedyHashMap,20,0.025968,1
51200,20,0.3,77,Randomized,20,0.126888,1
51200,20,0.3,101,Greedy,20,0.210481,1
51200,20,0.3,101,GreedyHashMap,20,0.026012,1
51200,20,0.3,101,Randomized,20,0.122968,1
51200,20,0.3,200,Greedy,20,0.202703,1
51200,20,0.3,200,GreedyHashMap,20,0.024204,1
51200,20,0.3,200,Randomized,20,0.122187,1
51200,20,0.5,42,Greedy,13,0.212657,1
51200,20,0.5,42,GreedyHashMap,13,0.027025,1
51200,20,0.5,42,Randomized,20,0.187702,1
51200,20,0.5,123,Greedy,16,0.267322,1
51200,20,0.5,123,GreedyHashMap,14,0.028061,1
51200,20,0.5,123,Randomized,20,0.190807,1
51200,20,0.5,7,Greedy,12,0.195144,1
51200,20,0.5,7,GreedyHashMap,12,0.027242,1
51200,20,0.5,7,Randomized,20,0.198947,1
51200,20,0.5,31,Greedy,13,0.209098,1
51200,20,0.5,31,GreedyHashMap,13,0.02541,1
51200,20,0.5,31,Randomized,20,0.187506,1
51200,20,0.5,999,Greedy,14,0.231943,1
51200,20,0.5,999,GreedyHashMap,14,0.027177,1
51200,20,0.5,999,Randomized,20,0.190923,1
51200,20,0.5,17,Greedy,13,0.215524,1
51200,20,0.5,17,GreedyHashMap,13,0.026935,1
51200,20,0.5,17,Randomized,20,0.180608,1
51200,20,0.5,53,Greedy,14,0.227837,1
51200,20,0.5,53,GreedyHashMap,13,0.027104,1
51200,20,0.5,53,Randomized,20,0.179405,1
51200,20,0.5,77,Greedy,14,0.228796,1
51200,20,0.5,77,GreedyHashMap,14,0.02741,1
51200,20,0.5,77,Randomized,17,0.181437,1
51200,20,0.5,101,Greedy,14,0.23204,1
51200,20,0.5,101,GreedyHashMap,14,0.028543,1
51200,20,0.5,101,Randomized,20,0.17842,1
51200,20,0.5,200,Greedy,13,0.212809,1
51200,20,0.5,200,GreedyHashMap,13,0.026562,1
51200,20,0.5,200,Randomized,20,0.188794,1
51200,50,0.1,42,Greedy,50,0.446191,1
51200,50,0.1,42,GreedyHashMap,50,0.025478,1
51200,50,0.1,42,Randomized,50,0.16415,1
51200,50,0.1,123,Greedy,50,0.452965,1
51200,50,0.1,123,GreedyHashMap,50,0.025537,1
51200,50,0.1,123,Randomized,50,0.163035,1
51200,50,0.1,7,Greedy,50,0.442295,1
51200,50,0.1,7,GreedyHashMap,50,0.025069,1
51200,50,0.1,7,Randomized,50,0.16186,1
51200,50,0.1,31,Greedy,50,0.45335,1
51200,50,0.1,31,GreedyHashMap,50,0.026004,1
51200,50,0.1,31,Randomized,50,0.167732,1
51200,50,0.1,999,Greedy,50,0.443732,1
51200,50,0.1,999,GreedyHashMap,50,0.025199,1
51200,50,0.1,999,Randomized,50,0.161864,1
51200,50,0.1,17,Greedy,50,0.448835,1
51200,50,0.1,17,GreedyHashMap,50,0.02539,1
51200,50,0.1,17,Randomized,50,0.16464,1
51200,50,0.1,53,Greedy,50,0.444481,1
51200,50,0.1,53,GreedyHashMap,50,0.025176,1
51200,50,0.1,53,Randomized,50,0.163115,1
51200,50,0.1,77,Greedy,50,0.446008,1
51200,50,0.1,77,GreedyHashMap,50,0.02525,1
51200,50,0.1,77,Randomized,50,0.164647,1
51200,50,0.1,101,Greedy,50,0.447464,1
51200,50,0.1,101,GreedyHashMap,50,0.025401,1
51200,50,0.1,101,Randomized,50,0.159765,1
51200,50,0.1,200,Greedy,50,0.44611,1
51200,50,0.1,200,GreedyHashMap,50,0.025064,1
51200,50,0.1,200,Randomized,50,0.164367,1
51200,50,0.3,42,Greedy,24,0.610845,1
51200,50,0.3,42,GreedyHashMap,24,0.033648,1
51200,50,0.3,42,Randomized,48,0.52317,1
51200,50,0.3,123,Greedy,24,0.59969,1
51200,50,0.3,123,GreedyHashMap,23,0.031282,1
51200,50,0.3,123,Randomized,47,0.508525,1
51200,50,0.3,7,Greedy,24,0.596415,1
51200,50,0.3,7,GreedyHashMap,25,0.033092,1
51200,50,0.3,7,Randomized,45,0.469507,1
51200,50,0.3,31,Greedy,24,0.593633,1
51200,50,0.3,31,GreedyHashMap,24,0.031805,1
51200,50,0.3,31,Randomized,48,0.486141,1
51200,50,0.3,999,Greedy,24,0.595951,1
51200,50,0.3,999,GreedyHashMap,23,0.032443,1
51200,50,0.3,999,Randomized,46,0.491748,1
51200,50,0.3,17,Greedy,23,0.583456,1
51200,50,0.3,17,GreedyHashMap,23,0.032239,1
51200,50,0.3,17,Randomized,48,0.523416,1
51200,50,0.3,53,Greedy,24,0.59971,1
51200,50,0.3,53,GreedyHashMap,23,0.032315,1
51200,50,0.3,53,Randomized,47,0.472251,1
51200,50,0.3,77,Greedy,24,0.59955,1
51200,50,0.3,77,GreedyHashMap,24,0.034023,1
51200,50,0.3,77,Randomized,48,0.501173,1
51200,50,0.3,101,Greedy,23,0.558715,1
51200,50,0.3,101,GreedyHashMap,23,0.031461,1
51200,50,0.3,101,Randomized,46,0.503077,1
51200,50,0.3,200,Greedy,24,0.595563,1
51200,50,0.3,200,GreedyHashMap,24,0.032629,1
51200,50,0.3,200,Randomized,45,0.462846,1
51200,50,0.5,42,Greedy,13,0.512882,1
51200,50,0.5,42,GreedyHashMap,13,0.033414,1
51200,50,0.5,42,Randomized,39,0.675282,1
51200,50,0.5,123,Greedy,13,0.500407,1
51200,50,0.5,123,GreedyHashMap,13,0.034707,1
51200,50,0.5,123,Randomized,32,0.619463,1
51200,50,0.5,7,Greedy,13,0.500227,1
51200,50,0.5,7,GreedyHashMap,13,0.035262,1
51200,50,0.5,7,Randomized,30,0.687,1
51200,50,0.5,31,Greedy,12,0.470481,1
51200,50,0.5,31,GreedyHashMap,12,0.033237,1
51200,50,0.5,31,Randomized,38,0.722956,1
51200,50,0.5,999,Greedy,13,0.504682,1
51200,50,0.5,999,GreedyHashMap,13,0.033408,1
51200,50,0.5,999,Randomized,42,0.647522,1
51200,50,0.5,17,Greedy,12,0.462586,1
51200,50,0.5,17,GreedyHashMap,13,0.035972,1
51200,50,0.5,17,Randomized,37,0.712836,1
51200,50,0.5,53,Greedy,13,0.525356,1
51200,50,0.5,53,GreedyHashMap,13,0.035346,1
51200,50,0.5,53,Randomized,39,0.674971,1
51200,50,0.5,77,Greedy,13,0.506576,1
51200,50,0.5,77,GreedyHashMap,13,0.034045,1
51200,50,0.5,77,Randomized,40,0.743086,1
51200,50,0.5,101,Greedy,12,0.470492,1
51200,50,0.5,101,GreedyHashMap,12,0.0351,1
51200,50,0.5,101,Randomized,40,0.721298,1
51200,50,0.5,200,Greedy,13,0.522922,1
51200,50,0.5,200,GreedyHashMap,12,0.035121,1
51200,50,0.5,200,Randomized,38,0.685445,1
51200,100,0.1,42,Greedy,71,1.28195,1
51200,100,0.1,42,GreedyHashMap,73,0.035133,1
51200,100,0.1,42,Randomized,99,0.617706,1
51200,100,0.1,123,Greedy,73,1.33024,1
51200,100,0.1,123,GreedyHashMap,76,0.035637,1
51200,100,0.1,123,Randomized,99,0.556549,1
51200,100,0.1,7,Greedy,73,1.34345,1
51200,100,0.1,7,GreedyHashMap,73,0.035047,1
51200,100,0.1,7,Randomized,98,0.632536,1
51200,100,0.1,31,Greedy,72,1.32043,1
51200,100,0.1,31,GreedyHashMap,71,0.033029,1
51200,100,0.1,31,Randomized,99,0.545149,1
51200,100,0.1,999,Greedy,74,1.35319,1
51200,100,0.1,999,GreedyHashMap,71,0.033628,1
51200,100,0.1,999,Randomized,98,0.570871,1
51200,100,0.1,17,Greedy,72,1.3045,1
51200,100,0.1,17,GreedyHashMap,71,0.035252,1
51200,100,0.1,17,Randomized,98,0.577483,1
51200,100,0.1,53,Greedy,72,1.3043,1
51200,100,0.1,53,GreedyHashMap,73,0.033921,1
51200,100,0.1,53,Randomized,99,0.552529,1
51200,100,0.1,77,Greedy,72,1.29998,1
51200,100,0.1,77,GreedyHashMap,73,0.033666,1
51200,100,0.1,77,Randomized,98,0.593002,1
51200,100,0.1,101,Greedy,73,1.31484,1
51200,100,0.1,101,GreedyHashMap,72,0.033649,1
51200,100,0.1,101,Randomized,98,0.583346,1
51200,100,0.1,200,Greedy,72,1.29953,1
51200,100,0.1,200,GreedyHashMap,73,0.034295,1
51200,100,0.1,200,Randomized,98,0.551305,1
51200,100,0.3,42,Greedy,22,1.09226,1
51200,100,0.3,42,GreedyHashMap,22,0.039669,1
51200,100,0.3,42,Randomized,69,1.67262,1
51200,100,0.3,123,Greedy,22,1.08987,1
51200,100,0.3,123,GreedyHashMap,22,0.042116,1
51200,100,0.3,123,Randomized,69,1.721,1
51200,100,0.3,7,Greedy,22,1.0926,1
51200,100,0.3,7,GreedyHashMap,22,0.040367,1
51200,100,0.3,7,Randomized,63,1.67032,1
51200,100,0.3,31,Greedy,22,1.07977,1
51200,100,0.3,31,GreedyHashMap,22,0.041048,1
51200,100,0.3,31,Randomized,77,1.62009,1
51200,100,0.3,999,Greedy,22,1.08737,1
51200,100,0.3,999,GreedyHashMap,22,0.041671,1
51200,100,0.3,999,Randomized,73,1.52605,1
51200,100,0.3,17,Greedy,22,1.07609,1
51200,100,0.3,17,GreedyHashMap,22,0.041416,1
51200,100,0.3,17,Randomized,77,1.56573,1
51200,100,0.3,53,Greedy,22,1.09074,1
51200,100,0.3,53,GreedyHashMap,22,0.041194,1
51200,100,0.3,53,Randomized,69,1.53821,1
51200,100,0.3,77,Greedy,23,1.13321,1
51200,100,0.3,77,GreedyHashMap,21,0.040889,1
51200,100,0.3,77,Randomized,75,1.59825,1
51200,100,0.3,101,Greedy,22,1.09069,1
51200,100,0.3,101,GreedyHashMap,22,0.041929,1
51200,100,0.3,101,Randomized,77,1.58209,1
51200,100,0.3,200,Greedy,23,1.13396,1
51200,100,0.3,200,GreedyHashMap,22,0.04306,1
51200,100,0.3,200,Randomized,73,1.49411,1
51200,100,0.5,42,Greedy,12,0.937644,1
51200,100,0.5,42,GreedyHashMap,12,0.04683,1
